Order_No,Time from Pickup To arrival
Order_No_152,1093.6098098375733
Order_No_26186,1959.3754348375733
Order_No_12831,1946.2250442125733
Order_No_13821,968.6127395250733
Order_No_653,2210.9691848375733
Order_No_5489,933.0355910875733
Order_No_17245,1141.3910598375733
Order_No_22849,1822.6996535875733
Order_No_19745,1119.9587737499096
Order_No_20148,1538.3064299999096
Order_No_20574,1345.2970656969483
Order_No_459,1648.6410598375733
Order_No_14453,1187.4018020250733
Order_No_1356,1475.6605910875733
Order_No_15141,829.9848098375733
Order_No_25880,1360.8412551500733
Order_No_25118,2353.1644973375733
Order_No_12977,1866.6215285875733
Order_No_6639,1189.9516067125733
Order_No_19810,851.0458449938233
Order_No_17504,1600.3046340563233
Order_No_399,952.8070754625733
Order_No_13027,3057.7908049999096
Order_No_7193,1977.6801223375733
Order_No_1115,1047.2113723375733
Order_No_14790,1951.2035598375733
Order_No_27724,2085.8285598375733
Order_No_15235,3219.4099456249096
Order_No_24075,1780.5043410875733
Order_No_18672,1756.3441848375733
Order_No_7833,1551.5473098375733
Order_No_9084,1504.6957473375733
Order_No_11596,1391.7191848375733
Order_No_10977,1780.8363723375733
Order_No_7261,1328.8070754625733
Order_No_380,1246.9789504625733
Order_No_17369,2240.0590285875733
Order_No_22984,1838.9984817125733
Order_No_21905,1852.3241653063233
Order_No_15515,900.1195754625733
Order_No_15426,560.0961379625733
Order_No_6549,2377.6078567125733
Order_No_15238,1749.1801223375733
Order_No_2433,2434.7126799999096
Order_No_18083,2030.2221145250733
Order_No_9621,927.8292922594483
Order_No_8499,1913.2523879625733
Order_No_9073,1650.4314299999096
Order_No_12853,2353.5277785875733
Order_No_23266,2325.5766067125733
Order_No_14405,2454.2751799999096
Order_No_18499,916.7064895250733
Order_No_23493,806.8024978258545
Order_No_7079,2189.1410598375733
Order_No_4182,1210.3246535875733
Order_No_25009,1375.5004348375733
Order_No_8196,995.5761184313233
Order_No_2274,1338.4626799999096
Order_No_26935,2009.0368987499096
Order_No_1237,2080.7048674999096
Order_No_8924,2556.9984817125733
Order_No_26255,1207.1879348375733
Order_No_20995,1811.7009612499096
Order_No_22833,1571.5004348375733
Order_No_7180,1035.1618987499096
Order_No_9866,1272.3881301500733
Order_No_26778,954.6150237499096
Order_No_22857,1519.5834426500733
Order_No_22660,1500.6423674999096
Order_No_14475,1335.8090285875733
Order_No_14799,2890.6267424999096
Order_No_12813,938.4428176500733
Order_No_7786,1089.9861174999096
Order_No_15245,1402.6410598375733
Order_No_25049,1155.2328567125733
Order_No_23161,1961.9359817125733
Order_No_16300,1101.4887160875733
Order_No_24973,1649.5941848375733
Order_No_13485,1195.3754348375733
Order_No_21191,1696.6245803453858
Order_No_1929,2201.0863723375733
Order_No_8098,1974.7699660875733
Order_No_5939,2425.5082473375733
Order_No_13578,1575.7230910875733
Order_No_7347,1992.1566848375733
Order_No_3494,1200.4447707750733
Order_No_19007,943.4678069530346
Order_No_9769,1452.6736174999096
Order_No_26436,1900.3519973375733
Order_No_25480,1050.6664504625733
Order_No_23237,1246.5746535875733
Order_No_20579,1540.1449660875733
Order_No_28243,1883.9281692125733
Order_No_2832,914.0453567125733
Order_No_3870,1049.8329543688233
Order_No_17832,2281.0004348375733
Order_No_5740,1702.4822112499096
Order_No_17103,1260.2029143749096
Order_No_27825,1491.3051223375733
Order_No_13786,3313.4314299999096
Order_No_24974,1210.7426223375733
Order_No_11769,769.8412551500733
Order_No_18513,1150.1540862499096
Order_No_1776,959.0238723375733
Order_No_23230,997.5707473375733
Order_No_7645,1587.8559035875733
Order_No_10130,1626.8051223375733
Order_No_19147,961.7367629625733
Order_No_27116,813.9076614000733
Order_No_21929,2008.7953567125733
Order_No_21672,1719.4574660875733
Order_No_14929,1897.6742629625733
Order_No_11808,1924.9350051500733
Order_No_26156,2089.9724456249096
Order_No_6908,1435.7406692125733
Order_No_19807,975.3598098375733
Order_No_12880,1824.4301223375733
Order_No_1547,2205.0687942125733
Order_No_10387,1140.8734817125733
Order_No_20876,788.9144973375733
Order_No_8864,1443.0121535875733
Order_No_23664,781.3168410875733
Order_No_12351,1993.8598098375733
Order_No_21917,1444.4965285875733
Order_No_11517,837.8480910875733
Order_No_25755,1941.6345549999096
Order_No_1924,682.6408156969483
Order_No_10052,1103.5629348375733
Order_No_15623,1331.5648879625733
Order_No_5801,2445.1498489000733
Order_No_1677,1570.1117629625733
Order_No_14791,1947.0134612499096
Order_No_10311,1820.3266067125733
Order_No_9095,1442.8598098375733
Order_No_20212,1499.2445754625733
Order_No_4631,1201.4430617906983
Order_No_27983,776.7578811266358
Order_No_23690,1106.9861174999096
Order_No_9896,1323.9223098375733
Order_No_6419,1139.2484817125733
Order_No_27099,2109.1195754625733
Order_No_27128,1255.7973098375733
Order_No_8329,1755.8168410875733
Order_No_25476,997.2152785875733
Order_No_25575,2488.3643264391358
Order_No_27199,1200.9159469225342
Order_No_6579,2141.0863723375733
Order_No_26967,2071.7504348375733
Order_No_11280,433.10004421257327
Order_No_10660,1260.6052581249096
Order_No_20723,1343.4294768749096
Order_No_16228,1082.9144973375733
Order_No_3188,1564.6345549999096
Order_No_867,1236.6845168688233
Order_No_18462,1673.2738723375733
Order_No_20644,2047.2982864000733
Order_No_22927,871.2426223375733
Order_No_27202,1844.2035598375733
Order_No_12583,1441.1762160875733
Order_No_9729,1615.4965285875733
Order_No_3328,1858.8988723375733
Order_No_8953,2943.0876799999096
Order_No_3074,1449.2426223375733
Order_No_20197,1875.3728362499096
Order_No_17047,1881.3676223375733
Order_No_25090,1149.6723098375733
Order_No_21314,1723.0473098375733
Order_No_10722,1729.8949660875733
Order_No_15717,1717.0668410875733
Order_No_23711,3208.2504348375733
Order_No_21659,1660.4354934313233
Order_No_20441,1749.3051223375733
Order_No_24581,2127.8559035875733
Order_No_6179,1463.7699660875733
Order_No_20815,1246.4184035875733
Order_No_2344,1239.4263381578858
Order_No_12902,1634.1514007030346
Order_No_135,891.171272239917
Order_No_26580,1781.2553176500733
Order_No_1751,1282.3695754625733
Order_No_9709,1998.8441848375733
Order_No_2501,1491.8519973375733
Order_No_17871,853.5980910875733
Order_No_21452,579.3515090563233
Order_No_7297,1904.6137160875733
Order_No_20542,1426.6931487499096
Order_No_1513,1173.5248489000733
Order_No_21071,1961.9535598375733
Order_No_24692,2882.8051223375733
Order_No_4871,2279.7035598375733
Order_No_7987,1730.8044768749096
Order_No_4878,1073.3515090563233
Order_No_26159,1654.2514114000733
Order_No_13162,1460.2133254625733
Order_No_519,2177.8285598375733
Order_No_21050,1014.5369597850658
Order_No_17446,1536.1723098375733
Order_No_9092,1159.2204924999096
Order_No_16340,1640.8591643749096
Order_No_21913,1613.7699660875733
Order_No_23243,1358.1488723375733
Order_No_23589,615.7422866442139
Order_No_11532,1060.4179153063233
Order_No_21139,1167.7185393749096
Order_No_15387,1993.7113723375733
Order_No_5735,730.8471145250733
Order_No_1905,1949.5941848375733
Order_No_27442,1064.4594192125733
Order_No_3439,1688.2016067125733
Order_No_2544,1310.1293410875733
Order_No_11152,1677.4144973375733
Order_No_27198,2295.7934035875733
Order_No_19472,1423.7816848375733
Order_No_13493,1280.6098098375733
Order_No_26088,1230.9965285875733
Order_No_10716,919.4223098375733
Order_No_11549,958.7904739000733
Order_No_3190,1295.3090285875733
Order_No_16876,2213.8207473375733
Order_No_16581,3681.3978957750733
Order_No_15873,1780.5603362499096
Order_No_16172,1903.9418410875733
Order_No_3225,3192.2035598375733
Order_No_17034,968.5403167186596
Order_No_8072,2088.7894973375733
Order_No_6325,1170.6680022655346
Order_No_16052,1497.3715285875733
Order_No_4548,944.6911956249096
Order_No_14533,1004.0271331249096
Order_No_1047,1519.8161956249096
Order_No_17723,864.4672317125733
Order_No_6384,739.8197707750733
Order_No_3254,2544.6801223375733
Order_No_1550,1091.3559035875733
Order_No_5515,1843.5551223375733
Order_No_25797,1515.5277785875733
Order_No_7796,1101.3871535875733
Order_No_27018,2390.5134612499096
Order_No_153,1112.7699660875733
Order_No_16842,802.6195754625733
Order_No_24311,1609.4535598375733
Order_No_21793,1188.6684035875733
Order_No_15812,2065.7758254625733
Order_No_26485,1690.4242629625733
Order_No_4556,1356.0915862499096
Order_No_23866,1442.2582473375733
Order_No_13417,2240.8871535875733
Order_No_665,2803.5521926500733
Order_No_24545,1329.7573623278076
Order_No_18576,3291.9887160875733
Order_No_25287,1146.7758254625733
Order_No_26576,2005.7458831249096
Order_No_17256,1245.9822112499096
Order_No_20509,2010.5629348375733
Order_No_17571,2112.5570754625733
Order_No_15252,1689.6775237499096
Order_No_9281,1542.2738723375733
Order_No_3262,1811.4945449449951
Order_No_2862,1139.5929641344483
Order_No_15958,598.6423110582764
Order_No_20407,1481.6791457750733
Order_No_15905,1441.6508254625733
Order_No_12253,1173.7829924999096
Order_No_12165,1056.6039504625733
Order_No_13898,1293.5355910875733
Order_No_11610,1734.1951018749096
Order_No_24236,1512.9066848375733
Order_No_25686,1177.0036956249096
Order_No_14275,1644.9105910875733
Order_No_13650,1110.9437942125733
Order_No_13988,794.2445754625733
Order_No_19222,1598.3871535875733
Order_No_8101,1619.3031692125733
Order_No_16333,2199.8187942125733
Order_No_20627,1508.995979271167
Order_No_12632,1930.1644973375733
Order_No_21619,1877.7400237499096
Order_No_3357,1361.4431487499096
Order_No_12786,1631.8363723375733
Order_No_8308,1237.4939299999096
Order_No_22219,1243.5427581249096
Order_No_425,327.04535671257327
Order_No_26354,1423.5492629625733
Order_No_896,1293.4389114000733
Order_No_11186,1015.0453567125733
Order_No_14327,1664.9096145250733
Order_No_437,1462.5408049999096
Order_No_1589,1627.9496535875733
Order_No_2123,1536.2973098375733
Order_No_19098,1862.2894973375733
Order_No_23303,1353.5193206249096
Order_No_27684,847.9809035875733
Order_No_14934,1286.5023879625733
Order_No_8441,1942.2533645250733
Order_No_21179,924.8943206249096
Order_No_8065,1280.5993987499096
Order_No_468,1584.9574660875733
Order_No_5643,2241.6618987499096
Order_No_6875,1178.1547317125733
Order_No_7690,808.2309035875733
Order_No_15253,1645.4613723375733
Order_No_26158,1318.7771331249096
Order_No_7184,1568.6019973375733
Order_No_7739,1442.4838332750733
Order_No_18512,1436.5837737499096
Order_No_4411,1201.3363723375733
Order_No_11947,1535.4262160875733
Order_No_1417,883.0824660875733
Order_No_17665,1959.8031692125733
Order_No_19285,1269.6033049999096
Order_No_26308,1281.9340285875733
Order_No_3346,2345.3611174999096
Order_No_4984,1877.8559035875733
Order_No_3973,1566.9197112499096
Order_No_14674,1461.5043410875733
Order_No_2824,1414.2269973375733
Order_No_12313,1428.9613723375733
Order_No_18473,1051.5121535875733
Order_No_25161,1785.1410598375733
Order_No_2575,2623.5173674999096
Order_No_16388,1190.0876799999096
Order_No_22068,1723.3012160875733
Order_No_9208,1784.6540862499096
Order_No_22990,2484.8910598375733
Order_No_27988,2165.1352004625733
Order_No_19215,1175.0720549999096
Order_No_23724,1732.3430862047608
Order_No_23391,1860.8910598375733
Order_No_19100,2399.8871535875733
Order_No_24122,2124.3466262438233
Order_No_25785,1370.8224563219483
Order_No_1863,1971.0316848375733
Order_No_26690,3275.3676223375733
Order_No_3189,2216.0766067125733
Order_No_13585,1214.5336379625733
Order_No_27736,1372.6371535875733
Order_No_20985,1560.2191848375733
Order_No_14650,1136.0888137438233
Order_No_21115,805.1508254625733
Order_No_27557,2183.2543410875733
Order_No_21906,1547.4089690624096
Order_No_22384,1732.7582473375733
Order_No_21003,1446.130526679597
Order_No_14464,1059.6566848375733
Order_No_23829,1714.1381301500733
Order_No_20218,1307.9158049999096
Order_No_21009,2489.3246535875733
Order_No_12703,1640.0512160875733
Order_No_11229,1908.7283049999096
Order_No_13987,850.6752395250733
Order_No_9712,1144.8129348375733
Order_No_15445,1594.276496849292
Order_No_9357,2832.1293410875733
Order_No_6641,1169.7562942125733
Order_No_9329,1073.0551223375733
Order_No_24367,1908.5277785875733
Order_No_15988,3379.0863723375733
Order_No_21290,836.6996535875733
Order_No_7323,1480.1140471874096
Order_No_2471,2038.164950507722
Order_No_5882,776.2367629625733
Order_No_10957,1169.1501799999096
Order_No_17248,2117.2816848375733
Order_No_4755,1327.7152785875733
Order_No_19623,1485.4379348375733
Order_No_9938,1116.6332473375733
Order_No_26495,1713.8441848375733
Order_No_20975,1287.4027785875733
Order_No_14295,1237.7016067125733
Order_No_20580,1240.6189299999096
Order_No_22794,1121.944709739917
Order_No_18333,980.9066848375733
Order_No_17846,3070.3988723375733
Order_No_16257,1369.7624846874096
Order_No_1443,1041.8716506578858
Order_No_11399,2273.0844192125733
Order_No_9556,2323.2172317125733
Order_No_12193,1937.4535598375733
Order_No_19480,2289.6445388414795
Order_No_4977,1421.0941848375733
Order_No_14586,1281.7224456249096
Order_No_2467,1187.1696853258545
Order_No_20524,1155.3168410875733
Order_No_21678,1134.5427581249096
Order_No_9087,1866.4111404039795
Order_No_296,1315.7318801500733
Order_No_2921,840.7269973375733
Order_No_8321,1282.1234817125733
Order_No_15014,1224.4442824938233
Order_No_25269,1557.4633254625733
Order_No_23934,1746.4594192125733
Order_No_22632,1878.5160598375733
Order_No_11188,2410.8998489000733
Order_No_16625,1456.4330520250733
Order_No_18759,2063.8324660875733
Order_No_11601,2309.9861174999096
Order_No_5374,2484.2113723375733
Order_No_23793,964.2318801500733
Order_No_3220,2560.2074660875733
Order_No_13735,1146.1254348375733
Order_No_20650,1368.6293410875733
Order_No_11935,2248.7504348375733
Order_No_18160,2196.1019973375733
Order_No_28005,1462.3207473375733
Order_No_17016,1251.0095549999096
Order_No_1366,1773.1892424999096
Order_No_14378,939.2014846422608
Order_No_22021,1651.7602004625733
Order_No_18105,1783.2035598375733
Order_No_15108,1240.3695754625733
Order_No_21570,2282.3598098375733
Order_No_8701,1487.9711379625733
Order_No_14006,1256.2953567125733
Order_No_9266,1855.2562942125733
Order_No_9731,1772.2504348375733
Order_No_1450,971.0424270250733
Order_No_15899,1040.5160598375733
Order_No_13058,1969.2641067125733
Order_No_49,1834.9945754625733
Order_No_24843,1487.8500442125733
Order_No_10691,1711.8148879625733
Order_No_24401,2695.1342239000733
Order_No_9570,1223.4398879625733
Order_No_4511,1437.1371535875733
Order_No_15911,1706.3637160875733
Order_No_17096,1695.7094192125733
Order_No_13729,1997.0486174999096
Order_No_22076,1352.3754348375733
Order_No_13489,1209.6527785875733
Order_No_15868,1407.5258254625733
Order_No_21770,1005.8734817125733
Order_No_12416,1731.2348098375733
Order_No_9183,1532.6228362499096
Order_No_2002,1843.3659133531983
Order_No_27547,1412.5534133531983
Order_No_24709,1426.0668410875733
Order_No_10104,1845.2816848375733
Order_No_6973,1091.7361174999096
Order_No_12058,1457.994026146167
Order_No_19895,1310.9759902574951
Order_No_24466,1063.5222503124096
Order_No_18247,1638.6605910875733
Order_No_26025,1535.7400237499096
Order_No_24171,1484.6996535875733
Order_No_3264,2836.2152785875733
Order_No_19825,1224.7055129625733
Order_No_5111,1281.4848098375733
Order_No_5595,1801.6723098375733
Order_No_24374,1734.5980910875733
Order_No_11745,1859.0922317125733
Order_No_5678,2613.5352248766358
Order_No_12683,2149.9926223375733
Order_No_19910,1758.9955520250733
Order_No_15837,1859.6514358141358
Order_No_17893,2333.1356887438233
Order_No_20919,1464.3962737499096
Order_No_15411,1554.6703567125733
Order_No_2192,1096.2621535875733
Order_No_15246,861.0736770250733
Order_No_25189,1919.0238723375733
Order_No_20372,2461.5102004625733
Order_No_25134,587.7143020250733
Order_No_19460,1163.9706191637451
Order_No_15260,1922.3832473375733
Order_No_13191,2034.6625442125733
Order_No_9671,1063.4413528063233
Order_No_5803,1592.2309035875733
Order_No_26244,872.1848479686596
Order_No_16887,1083.1312942125733
Order_No_25769,1849.0727004625733
Order_No_21533,2222.6254348375733
Order_No_7294,1487.4626799999096
Order_No_2241,949.4294768749096
Order_No_19883,1145.9203567125733
Order_No_9893,1113.2231780467846
Order_No_12495,1891.9144973375733
Order_No_9828,1568.5394973375733
Order_No_26757,1537.6293410875733
Order_No_1295,1630.0326614000733
Order_No_7930,1607.9926223375733
Order_No_4241,898.0661956249096
Order_No_19099,1433.1365081249096
Order_No_22896,1379.5906096874096
Order_No_14764,1724.3283156969483
Order_No_16910,940.7680129625733
Order_No_13303,1102.6644973375733
Order_No_838,1323.7006301500733
Order_No_2355,1512.0310393749096
Order_No_11381,2456.1853362499096
Order_No_1594,1847.8090285875733
Order_No_9471,1372.5004348375733
Order_No_16504,2141.4887160875733
Order_No_16163,1382.2367629625733
Order_No_18539,1894.7504348375733
Order_No_6286,1455.4081496813233
Order_No_6122,1279.7400237499096
Order_No_20015,1302.4184035875733
Order_No_6667,2318.4926223375733
Order_No_17865,1403.2263518749096
Order_No_18818,1707.9314299999096
Order_No_27112,1073.0287551500733
Order_No_26169,1085.0319289781983
Order_No_9614,2053.625617943042
Order_No_14010,684.4477004625733
Order_No_3206,2575.5980910875733
Order_No_1843,1230.7859221874096
Order_No_2265,1173.7758254625733
Order_No_18179,1448.5316848375733
Order_No_24589,1444.7908049999096
Order_No_21840,1662.6371535875733
Order_No_13179,1040.4558440624096
Order_No_8793,1342.1478957750733
Order_No_23698,1504.3142424999096
Order_No_11305,1672.8285598375733
